id_jeu;nom;nb_joueurs_min;nb_joueur_max;age_min;Unnamed: 5;lien_photo;extension;duree_min;duree_max;type;description
877;Jamaïca;2.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1743680957/300/ah/7107.png;;40;;Jeu familial;Jamaïca te lance dans une course de pirates où gérer sa cale est aussi important que naviguer vite. Les duels, pillages et mouvements créent une ambiance joyeusement chaotique. Chaque tour réserve son lot de surprises. L’esthétique soignée ajoute beaucoup au plaisir de jeu. C’est un titre fun, familial et très dynamique.
780;Katana;3.0;7.0;8.0;;https://www.myludo.fr/img/jeux/1722884301/300/ac/2543.png;;40;;Jeu familial;Katana te plonge dans un Japon médiéval stylisé où tu dois gérer ressources, alliances et attaques. Les interactions sont nombreuses et parfois cruelles. Le timing est crucial pour maximiser tes actions. L’ambiance est tendue mais très engageante. C’est un jeu stratégique qui reste fluide.
1017;Les Aventuriers Du Rail - Europe;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1740753858/300/ao/14083.png;;40;;Jeu familial;Les Aventuriers Du Rail - Europe t’invite à relier les grandes villes européennes en planifiant intelligemment tes itinéraires. Les tunnels et ferries ajoutent des twists qui pimentent les choix. La compétition pour les lignes crée une tension permanente. Les parties sont fluides et accessibles. C’est un incontournable pour jouer en famille ou entre amis.
1018;Les Aventuriers Du Rail - Scandinavie;2.0;3.0;8.0;;https://www.myludo.fr/img/jeux/1703634533/300/aj/9046.png;;40;;Jeu familial;Les Aventuriers Du Rail - Scandinavie propose une version plus resserrée où la confrontation est au cœur de chaque partie. Le plateau impose des choix plus tendus et très tactiques. Les trajets enneigés donnent un charme particulier au jeu. La compétition est rude du début à la fin. C’est une variation idéale pour les joueurs qui aiment le duel serré.
152;Challengers!;1.0;8.0;8.0;;https://www.myludo.fr/img/jeux/1710425084/300/ch/59564.png;;45;;Jeu familial;Challengers! transforme ta table en véritable tournoi où tes decks se renforcent manche après manche. Chaque affrontement est rapide, chaotique et souvent hilarant. Le fun vient surtout des combinaisons improbables de cartes. Le rythme est ultra dynamique et ne laisse aucun temps mort. C’est un jeu surprenant qui marche à merveille en groupe.
510;Colossus Arena;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1617047189/300/ac/2066.png;;45;;Jeu familial;Colossus Arena t’embarque dans une arène où des créatures titanesques s’affrontent sous les paris des joueurs. Chaque carte jouée influence la survie des monstres. Le bluff et les coups fourrés sont au cœur du plaisir de jeu. Les parties sont tendues et pleines de retournements. On savoure chaque manche comme un vrai combat mythologique.
380;Deep Blue;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1721490589/300/bh/33148.png;;45;;Jeu familial;Deep Blue était un superordinateur IBM RS/6000 SP personnalisé pour jouer aux échecs, conçu par l'informaticien Feng-hsiung Hsu. C'était le premier ordinateur à remporter une partie, et le premier à remporter un match, contre un champion du monde en titre sous contrôle horaire régulier. Le développement a commencé en 1985 à l’Université Carnegie Mellon sous le nom de ChipTest. Il a ensuite été transféré chez IBM, où il a d'abord été renommé Deep Thought, puis de nouveau en 1989 en Deep Blue. Il
441;Detective Club;4.0;8.0;8.0;;https://www.myludo.fr/img/jeux/1705619299/300/bb/27222.png;;45;;Jeu d'enquête / déduction;Famicom Detective Club est un jeu d'aventure duologie développé et publié par Nintendo pour le Family Computer Disk System. La première entrée, The Missing Heir, est sortie en 1988, suivie d'un préquel sorti l'année suivante intitulé The Girl Who Stands Behind. Dans les deux jeux, le joueur incarne un jeune homme résolvant des mystères de meurtre dans la campagne japonaise.
741;Dominion;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1743539556/300/ab/1939.png;;45;;Deckbuilding;Dominion est un jeu de cartes créé par Donald X. Vaccarino et édité par Rio Grande Games. Initialement publié en 2008, il s'agissait du premier jeu de construction de deck et a inspiré un genre de jeux s'appuyant sur sa mécanique centrale.
636;Duplik;3.0;10.0;8.0;;https://www.myludo.fr/img/jeux/1743701366/300/bd/29651.png;;45;;Jeu familial;Duplik est un jeu de dessin et de communication où les joueurs doivent illustrer une scène décrite par un autre joueur, sans jamais la voir. Les détails demandés sont parfois absurdes, ce qui crée des résultats hilarants. Le but n’est pas de bien dessiner, mais de respecter les critères imposés. Les révélations finales déclenchent systématiquement des rires. C’est un jeu d’ambiance parfait pour tous les groupes, même les moins artistes.
591;Elemon;2.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1753181653/300/ab/1813.png;;45;;Jeu familial;Elemon est un jeu de cartes tactique où les joueurs invoquent et évoluent des créatures élémentaires pour affronter leurs adversaires. Chaque élément possède ses propres forces, ouvrant la porte à des combinaisons variées. Les choix sont rapides mais toujours significatifs. Le rythme tendu crée des duels dynamiques. C’est un jeu simple mais stratégique, idéal pour des affrontements rapides.
555;Flick'Em UP!;2.0;10.0;8.0;;https://www.myludo.fr/img/jeux/1611066238/300/ab/1119.png;;45;;Jeu d'adresse;Flick’Em Up! est un jeu d’adresse western où les joueurs déplacent cowboys et tirs en propulsant des pions du doigt. Les scénarios ajoutent des objectifs variés et cinématiques. Le matériel en bois donne un vrai charme au jeu. Les parties sont pleines de chaos maîtrisé et de moments mémorables. C’est un jeu spectaculaire, fun et très immersif.
11;Génial !;1.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1744363019/300/df/83724.png;;45;;Jeu familial;Génial ! est un jeu abstrait de placement où les joueurs doivent optimiser leurs lignes de symboles pour marquer dans toutes les couleurs. Chaque décision influence plusieurs zones du plateau. Le scoring équilibré oblige à gérer ses faiblesses autant que ses forces. Le jeu est accessible mais offre une profondeur réelle. Un classique moderne, simple, élégant et addictif.
350;Jeanne D'Arc, La Bataille D'Orléans;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1608131011/300/at/19714.png;;45;;Confrontation / duel;Jeanne d’Arc, La Bataille d’Orléans est un jeu de stratégie historique où les joueurs revivent les affrontements de la guerre de Cent Ans. Les choix tactiques sont nombreux et demandent une bonne anticipation. Les événements influencent fortement le déroulement des batailles. L’immersion est renforcée par le thème et les illustrations. C’est un jeu exigeant et très narratif.
1019;Les Aventuriers Du Rail;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1756067982/300/ae/4484.png;;45;;Jeu familial;Les Aventuriers du Rail est un jeu de stratégie familial où les joueurs construisent des lignes ferroviaires pour relier des villes et compléter des objectifs secrets. Les règles sont simples mais les choix tactiques nombreux. Le tirage de cartes crée une tension constante. Les parties sont fluides et très interactives. C’est l’un des grands classiques modernes, parfait pour tous les publics.
128;Luna Capital;1.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1753360336/300/ca/52538.png;;45;;Jeu familial;Luna Capital est un jeu de pose de tuiles où les joueurs développent une colonie lunaire en optimisant l’agencement de leurs bâtiments. Les contraintes de placement imposent une réflexion constante. Les combos permettent des développements puissants. Le thème futuriste est bien intégré et visuellement réussi. C’est un jeu stratégique élégant, accessible mais profond.
543;Meeple Circus;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1749910351/300/au/20767.png;;45;;Jeu familial;Un meeple est une petite pièce de jeu de société en forme d'étoile qui représente une forme humaine abstraite. Ils sont généralement fabriqués en bois et peints d’une seule couleur vive. Les meeples sont un élément courant des jeux de société de style allemand. Le mot est une contraction de « mon peuple ».
1030;My Little Scythe;1.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1725477110/300/ay/24599.png;;45;;Jeu familial;Scythe est un jeu de société pour un à cinq joueurs conçu par Jamey Stegmaier et publié par Stonemaier Games en 2016. Se déroulant dans une version historique alternative de l'Europe des années 1920, les joueurs contrôlent des factions qui produisent des ressources, développent des infrastructures économiques et utilisent des robots de combat dieselpunk pour s'engager dans des combats et contrôler des territoires. Les joueurs effectuent jusqu'à deux actions par tour en utilisant des plateaux de
817;Takenoko;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1741722053/300/bc/28498.png;;45;;Jeu abstrait;Takenoko est un jeu de société créé par Antoine Bauza et publié par Bombyx et Matagot en 2011. Matagot a également produit une édition collector qui comprend des pièces et un plateau de jeu de luxe surdimensionnés.
568;Taluva;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1758872889/300/ac/2226.png;;45;;Jeu familial;Taluva est un jeu de société, créé par Marcel-André Casasola Merkle en 2006 et édité par Hans im Glück. Ce jeu de placement et de blocage, simple d'accès mais profond tactiquement, dure entre 20 et 40 minutes, selon le nombre de joueurs.
953;The Island;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1758873942/300/ad/3666.png;;45;;Jeu familial;The Island est un jeu de société édité en 2011 par Asmodée, largement inspiré du jeu Survive: Escape from Atlantis! créé en 1982 par Julian Courtland-Smith, lui-même édité en français en 1986 sous le nom Les Rescapés de l'Atlantide.
952;The Island - Strikes Back!!!;2.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1725545174/300/aa/978.png;;45;;Jeu familial;
842;Tokaido;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1733907507/300/ad/3676.png;;45;;Jeu familial;Tokaido est un jeu de société créé en 2012 par Antoine Bauza, illustré par Naïade et édité par Funforge en 2012. Il est inspiré du Tōkaidō, axe de circulation reliant Tokyo, Kyoto, Osaka et Kobe.
456;Tokyo Highway;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1730563935/300/bb/27354.png;;45;;Jeu familial;Tokyo Highway Battle est un jeu vidéo de course de 1996 développé par Genki pour PlayStation et Sega Saturn. Il est sorti au Japon sous le nom de Shutokou Battle: Drift King pour la PlayStation et Shutokō Battle '97 pour la Saturn. Le jeu fait partie de la franchise Shutokou Battle.
507;Fourmidable;1.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1619585363/300/aa/199.png;;60;;Jeu de stratégie;
508;Le Testament Du Duc De Crécy;1.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1566332241/300/ac/2187.png;;60;;Jeu de stratégie;
730;Shadow Hunters;4.0;8.0;8.0;;https://www.myludo.fr/img/jeux/1733393267/300/ah/7749.png;;60;;Jeu de stratégie;Shadow Hunters est un jeu de société à déduction sociale conçu par Yasutaka Ikeda et publié pour la première fois en 2005 par Game Republic au Japon. Le jeu a été publié aux États-Unis par Z-Man Games en 2008. Le style artistique du jeu ressemble beaucoup à celui des anime et mangas japonais.
605;Unearth;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1675085853/300/at/19761.png;;60;;Jeu de stratégie;
981;Small World;2.0;5.0;8.0;;https://www.myludo.fr/img/jeux/1735137079/300/ai/8156.png;;75;;Jeu de stratégie;Small World est un jeu de société conçu par Philippe Keyaerts, illustré par Miguel Coimbra et Cyrille Daujean en tant que graphiste, et publié par Days of Wonder en 2009. Le jeu est une refonte du jeu Vinci de Keyaerts de 1999. Small World a remporté plusieurs prix, dont celui du jeu de l'année 2010 du magazine Games.
18;Monopoly;2.0;6.0;8.0;;https://www.myludo.fr/img/jeux/1758473893/300/dg/84635.png;;90;;Jeu expert;Monopoly est un jeu de société multijoueur sur le thème de l'économie. Dans le jeu, les joueurs lancent deux dés pour se déplacer sur le plateau de jeu, achetant et échangeant des propriétés et les développant avec des maisons et des hôtels. Les joueurs perçoivent le loyer de leurs adversaires et visent à les conduire à la faillite. L'argent peut également être gagné ou perdu grâce aux cartes Chance et Community Chest et aux cases fiscales. Les joueurs reçoivent un salaire à chaque fois qu'ils
485;Robinson Crusoé;1.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1753168048/300/ac/2243.png;;120;;Jeu expert;Robinson Crusoé est un jeu coopératif exigeant où les joueurs tentent de survivre sur une île hostile en gérant nourriture, météo, exploration et constructions. Chaque décision est cruciale et peut entraîner une série d’événements dramatiques. Les scénarios variés offrent des défis très différents et une forte rejouabilité. L’ambiance est immersive et tendue du début à la fin. C’est un jeu profond, narratif et parfait pour ceux qui aiment les expériences de survie intenses.
851;Cap'Taine Carcasse;2.0;4.0;8.0;;https://www.myludo.fr/img/jeux/1705045925/300/aa/645.png;;10;15.0;Jeu familial;Cap’taine Carcasse est un jeu de prises de risques où les joueurs plongent pour récupérer des trésors tout en évitant les dangers marins. Le système de stop ou encore crée une tension constante. Les cartes spéciales permettent des retournements amusants. L’ambiance est légère et accessible à tous. C’est un petit jeu rapide, fun et idéal pour débuter une soirée.
